ID,magnitude,Cadence,duration,latitude,longitude,Teff,Teff_error,logg,logg_error,Type,var_lc,num_peaks,median_peaks,mad_peaks
1536,10.9,120,27.4,21.01,127.57,33113,100,3.93,0.1, bCep,1693.45881670813,169,1431.69175111132,1435.7453670288
1537,15.4,1800,27.4,27.46,27.02,5261,300,-999,-999, Trans/Eclipse,45.5962365171993,1,2.54841997961264,0
1538,10.7,120,27.4,43.8,135.12,14050,80,4.2,0.12, SPB,5712.57788509287,59,815.516766491453,1062.97407558226
1539,6.8,1800,27.38,44.23,108.08,7331,256,3.94,0.4, dSct+gDor hybrid,1856951.90640511,2,123.123123126165,18.4450450455003
1540,14.4,120,54.8,66.9,118.89,14050,80,4.2,0.12, SPB,6.29646425045743,120,1473.78334480119,1781.74991707518
1541,12.3,1800,27.38,13.76,135.1,7919,200,-999,-999, Trans/Eclipse,4.47213521065706,3,89.179040791944,101.851254480287
1542,12.8,1800,54.79,61.95,144.15,2781,250,-999,-999, LPV;SR,18868.9386955818,3,34.8817423859983,16.7129913223079
1543,8.1,1800,27.38,16.4,189.18,3483,250,-999,-999, LPV;MIRA,NA,NA,NA,NA
1544,7.1,120,27.4,15.57,162.15,14680,90,4.16,0.13, SPB,10463219.7616599,46,619.276320306702,680.150278853951
1545,8,1800,54.79,46.83,118.92,8000,200,-999,-999, Trans/Eclipse,27160.9152562411,13,44.4529521870344,50.7696528847467
1546,8.6,1800,27.37,44.92,252.49,7477,261,4.06,0.4, dSct,3927817.02443731,1,240.897075128736,0
1547,12.9,1800,27.38,41.68,175.07,8000,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1548,14.4,1800,27.38,42.14,73.46,7498,100,-999,-999, dSct,0.0434990063290498,1,196.687370602857,0
1549,11.2,1800,27.38,41.74,203.33,4768,300,-999,-999, Trans/Eclipse,110548.125720605,1,38.6081026880827,0
1550,12.6,120,27.4,11.28,189.17,18440,180,3.91,0.17, SPB,52.4388321439101,17,161.39555647061,106.278201297595
1551,7.1,120,27.4,52.7,203.28,13243,100,4.19,0.1, SPB,1469968.03934688,33,2041.98243711718,2001.94695053049
1552,10.3,1800,27.38,18.15,229.35,5975,200,-999,-999, RR Lyrae; c type,3098060.92446795,4,108.578510613683,64.3115098599781
1553,14.1,1800,27.38,24.49,128.9,5188,300,-999,-999, Trans/Eclipse,513.751844635105,4,122.247823860727,75.9139784946239
1554,16,1800,27.4,39.75,5.25,7142,300,-999,-999, Trans/Eclipse,50.4650083734315,2,8.90452610524152,6.76192337746956
1555,15.1,1800,27.38,48.44,214.6,6322,200,3.85,0.1, Solar-like,3.83013193154772e-05,3,115.824308064248,141.985860411197
1556,16.6,1800,27.38,10.47,317.43,8095,283,3.61,0.4, dSct,0.00254361914975597,2,113.256113254714,26.077477477155
1557,14.8,1800,27.38,28.54,96.42,7193,226,3.93,0.4, dSct+gDor hybrid,1.81221414921976,2,35.6070356079155,24.8054054060184
1558,5.7,1800,27.38,12.76,124.86,8000,200,-999,-999, Trans/Eclipse,237922.327163262,6,37.5490698071344,28.4677419354839
1559,5,120,27.4,12.05,189.17,13380,60,4.14,0.12, SPB,195062945.8662,70,1290.520586513,1584.3088750321
1560,10.1,1800,54.77,49.07,315.14,4918,300,-999,-999, Trans/Eclipse,1211352.64567695,16,40.8340757710748,28.4619447626321
1561,12.7,1800,54.79,40.82,118.62,2712,250,-999,-999, LPV;MIRA,72018.3667201819,5,30.6278713633156,10.0908626851671
1562,8.6,120,27.4,12.69,338.03,18440,180,3.91,0.17, SPB,72552.9253561137,7,76.1870711804631,48.5895602423234
1563,9.6,1800,27.38,20.4,27.04,6453,200,3.99,0.1, Solar-like,1.71973210586734,1,151.632970449124,0
1564,10.6,120,27.4,12.42,255.85,14321,100,4.23,0.1, SPB,8677.46469443757,1,13.6402387040657,0
1565,16.8,1800,27.38,7.9,126.3,5580,300,-999,-999, Trans/Eclipse,5.38335233026696,2,21.1213517665131,28.1514336917563
1566,13.2,120,27.4,23.4,263.06,14092,100,4.23,0.1, SPB,93.9411729294561,20,168.371696503311,103.64296675107
1567,10.8,1800,27.38,44.79,176.17,7222,267,3.91,0.4, dSct+gDor hybrid,NA,NA,NA,NA
1568,12.1,1800,27.38,7.57,189.18,4354,300,-999,-999, Trans/Eclipse,12615.3796349298,1,50.1403931014061,0
1569,10.6,120,356.2,85.01,64.75,13960,80,4.09,0.13, SPB,4702.43398561048,1995,1714.14747208882,1426.46137607664
1570,5.8,1800,27.38,32.42,162.16,6347,200,3.7,0.1, Solar-like,NA,NA,NA,NA
1571,14.3,1800,27.38,55.87,65.3,6952,201,4.07,0.4, dSct+gDor hybrid,1.38136743132265,3,25.44858523151,21.1032608698273
1572,8.1,1800,27.38,44.01,216.21,7067,200,-999,-999, RR Lyrae; ab type,941111541.088538,9,112.081043214124,67.1076624625865
1573,16.1,120,27.4,10.05,162.15,18440,180,3.91,0.17, SPB,0.0831099480865669,17,161.39555647061,106.278201297595
1574,15.9,120,27.4,35.97,6.8,13860,70,4.26,0.12, SPB,0.0544261103204415,44,311.534589885105,292.053004269499
1575,12.5,120,82.2,70.4,243.22,16634,100,4.15,0.1, SPB,104.770363515099,416,1346.42112577449,1088.61959524147
1576,13.1,1800,27.38,35.39,351.31,6561,200,-999,-999, RR Lyrae; c type,18546.763984039,5,105.231765506548,52.4266359911756
1577,9.6,120,27.4,42.34,266.56,14680,90,4.16,0.13, SPB,103923.296291215,12,1659.20716111174,2353.76969307537
1578,14.3,1800,27.37,16.45,257.11,7498,100,-999,-999, dSct+gDor hybrid,0.200726892138461,2,137.076831245821,143.809797904043
1579,14.7,120,54.8,53.93,131,18440,180,3.91,0.17, SPB,0.885245099622935,271,1635.03320661607,1595.78981605372
1580,11.6,1800,54.79,55.15,159.97,7115,200,-999,-999, RR Lyrae; ab type,979050.147472641,10,101.670297748729,68.5597206202744
1581,6.1,1800,27.4,50.89,24.5,5695,300,-999,-999, Trans/Eclipse,1339243635.32567,1,3.90930414376458,0
1582,16.5,1800,27.38,22.29,54.04,6970,300,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1583,7.1,1800,27.38,7.14,54.06,6576,100,-999,-999, dSct,888731.976128441,2,124.870600415629,38.6893115946832
1584,12.8,20,54.8,45.71,162.15,8000,200,-999,-999, Trans/Eclipse,0.523795657835538,2313,5991.53542147356,5519.70736624921
1585,11,120,27.4,12.41,50.43,22438,100,4.25,0.1, hybrid,523.195520358022,9,142.881809548476,91.5185185185194
1586,5.3,1800,27.4,34.47,26.16,4636,200,3.1,0.1, Solar-like,30049.9438719747,2,21.2839892271627,14.8118321601715
1587,12.3,1800,27.38,22.49,175.94,5276,300,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1588,6,1800,27.38,14.74,81.08,8000,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1589,5.7,1800,27.38,7.36,54.52,6885,212,4.49,0.4, dSct+gDor hybrid,121034688.692631,3,23.2919254661278,14.0688405798849
1590,10.3,1800,27.38,22,351.31,7320,256,3.76,0.4, dSct+gDor hybrid,34.3063904117635,4,142.510224947126,31.8981339464393
1591,16.6,120,27.4,24.29,299.66,28840,100,3.81,0.1, SPB,0.00542557129962505,83,477.966392318243,451.872685185185
1592,13.4,1800,27.38,11.48,345.13,6233,300,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1593,14.7,1800,54.77,38.96,198.81,7498,100,-999,-999, dSct,0.392010271346498,4,151.97428833692,23.4847107436468
1594,6,1800,27.38,17.08,135.1,3289,250,-999,-999, LPV;SR,869913900.090237,1,34.9889059566479,0
1595,9.5,1800,27.38,34.19,324.29,6176,300,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1596,11.9,1800,54.79,51.2,286.79,6233,300,-999,-999, Trans/Eclipse,63948.1459671677,2,11.1536010196895,14.3314850222195
1597,9.5,1800,356.19,81.95,109.7,6271,200,-999,-999, RR Lyrae; c type,13140231.8104803,105,95.3458726813019,89.0971669397428
1598,16.9,1800,27.38,36.09,328.76,3357,250,-999,-999, LPV;SR,0.406185542317635,2,32.8050443077092,8.2114008178951
1599,10.9,1800,27.38,15.2,216.18,6661,300,-999,-999, Trans/Eclipse,404800.209870007,1,53.1488166874905,0
1600,16.9,1800,27.38,46.02,120.9,2818,250,-999,-999, LPV;MIRA,10.7095329150378,1,34.9889059566479,0
1601,6.5,1800,27.38,19.45,108.1,6916,300,-999,-999, Trans/Eclipse,1854147756.18366,2,13.4408602150538,16.7643369175627
1602,12.9,1800,27.38,16.55,331.61,8000,200,-999,-999, Trans/Eclipse,2.97445807360856,3,112.048398094092,85.9038854826811
1603,7.2,120,54.8,45.64,189.17,16420,140,4,0.15, SPB,1075481.00853859,162,1465.47600744202,1564.39892635038
1604,13.4,120,27.4,31.23,145.29,13930,80,4.35,0.12, SPB,29.9962168369006,63,1799.73146040488,2328.20672376931
1605,6.5,120,27.4,6.37,37.17,17258,100,4.16,0.1, SPB,1208709.9300074,9,121.298454631788,68.4788914788915
1606,13.2,120,27.4,51.16,59.16,15210,110,4.14,0.14, SPB,18.6128710567157,17,221.624325214569,187.942774361006
1607,13.1,1800,54.77,61.83,97.53,6788,237,4.07,0.4, dSct,6022.63234043632,1,189.800613498097,0
1608,8.5,1800,27.38,19.66,203.31,7521,263,3.57,0.4, gDor,642675.677678601,3,42.6193341361952,22.3014440436434
1609,5.1,1800,27.38,11.35,54.04,5333,200,-999,-999, Trans/Eclipse,2976362.94862602,1,123.552790736324,0
1610,14.9,20,27.4,8.82,324.3,8000,200,-999,-999, Trans/Eclipse,0.0247027520239269,614,4880.35854123266,4195.66864713876
1611,10.9,1800,54.77,44.59,74.88,7508,262,3.99,0.4, dSct+gDor hybrid,12.4250343691076,12,59.5314437180358,52.7666410161003
1612,13.6,1800,54.77,67.47,57.54,5493,300,-999,-999, Trans/Eclipse,1473.15956518807,4,29.819161216036,27.2548416059136
1613,16.7,1800,27.37,39.38,243.9,4929,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1614,13.8,1800,27.4,16.77,292.23,8000,200,-999,-999, Trans/Eclipse,0.0566096937074346,4,85.1908788101231,51.2813220593235
1615,9.5,1800,27.37,60.52,268.43,7498,100,-999,-999, dSct,26415.8229929007,3,109.149825191073,25.2852391919193
1616,8.8,1800,27.38,13.44,188.92,7498,100,-999,-999, dSct+gDor hybrid,16893.8619663302,3,207.098049325427,47.7764887857699
1617,7.5,1800,27.37,6.08,243.23,4985,300,-999,-999, Trans/Eclipse,96820187.6015785,1,20.8919587279789,0
1618,16.4,1800,27.37,22.21,267.72,7498,100,-999,-999, dSct,0.0291770829431175,2,108.936641938747,16.1193399848487
1619,7.5,1800,27.38,31.84,132.3,4929,200,-999,-999, Trans/Eclipse,69267.3846225635,2,18.7745349035671,23.4068100358423
1620,5.5,1800,27.38,23.13,75.35,4614,300,-999,-999, Trans/Eclipse,4439411710.52468,17,87.1290545214411,61.3913043485887
1621,11.5,1800,27.4,8.36,7.77,2582,250,-999,-999, LPV;MIRA,428417.70951486,3,41.6241930003399,33.3748725790012
1622,7.9,1800,27.38,36.53,112.85,5704,200,-999,-999, Cepheid;blher,157345612.278777,2,13.4408602150538,11.7034050179211
1623,5.3,120,356.2,79.74,0,13860,70,4.26,0.12, SPB,16698540.7729139,1094,1543.09365964244,1564.24320759602
1624,13.7,1800,136.98,75.53,156.8,2676,250,-999,-999, LPV;MIRA,53076.5929032361,15,34.7752332486005,34.3299236642059
1625,8.3,1800,54.77,64.07,183.78,7214,237,4.15,0.4, dSct+gDor hybrid,2252.68560723816,10,45.5693296599376,30.9725895314757
1626,13.2,1800,27.38,43.35,98.54,5074,200,2.96,0.1, Solar-like,0.0245652672849454,4,58.773058774511,70.2819819837186
1627,7.7,1800,27.4,35.45,145.21,7498,100,-999,-999, dSct,22446.9231407795,1,189.061154177433,0
1628,6.5,1800,27.38,18.61,44.57,5376,300,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1629,5.1,120,356.2,81.98,147.64,10471,100,4.22,0.1, SPB,155659700.266632,2464,1670.52639245822,1232.63637480873
1630,11.7,120,27.4,19.41,263.83,13960,80,4.09,0.13, SPB,NA,NA,NA,NA
1631,15.2,1800,27.38,24.63,316.89,7709,100,-999,-999, dSct,0.328433666468192,3,191.334191331828,12.0846846845362
1632,7.1,1800,109.58,72.49,243.21,6828,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1633,15.5,120,27.4,30.61,328.57,16368,100,4.22,0.1, SPB,0.60095224760948,84,1140.03949808308,1435.6006435232
1634,15.3,1800,27.37,7.06,254.72,6322,200,3.85,0.1, Solar-like,2.60969187195246e-05,4,108.083908929441,76.8039140454554
1635,5.8,1800,27.38,36.48,351.31,6714,200,-999,-999, RR Lyrae; ab type,44504338468.5195,11,125.255623720344,92.220347647131
1636,9.1,120,27.4,50.74,222.01,17579,100,3.79,0.1, bCep,9466.65289346961,3,67.243345597825,29.5097153182673
1637,7.7,1800,27.4,11.77,155.97,7304,255,4.07,0.4, gDor,4103.96939384758,5,27.1317829457364,30.648062015504
1638,15.8,1800,54.77,70.15,250.26,6949,200,-999,-999, Trans/Eclipse,0.0346889788050517,18,55.6029781381896,52.0284535495804
1639,13.2,1800,54.77,55.44,314.92,8000,200,-999,-999, Trans/Eclipse,0.695311212274222,29,49.0008909252897,34.9091256204659
1640,15.5,1800,27.38,49.83,336.41,7958,278,3.7,0.4, dSct,11.7554353412584,2,130.155078389678,107.695679957779
1641,8,1800,27.38,35.99,327.67,7498,100,-999,-999, dSct,170126.413143802,1,179.362644851241,0
1642,5.9,1800,27.38,31.95,108.1,5779,200,3.59,0.1, Solar-like,2557.05557336015,8,111.793821471241,73.3835125448026
1643,16.5,120,54.8,39.86,229.88,13380,60,4.14,0.12, SPB,0.125002798490902,172,1076.40036963408,978.074051926877
1644,15.5,1800,27.37,53.52,249.47,7498,100,-999,-999, dSct,NA,NA,NA,NA
1645,7.4,1800,27.38,25.99,313.57,8050,281,3.88,0.4, dSct,990281.83077161,1,87.0870870860112,0
1646,15.3,1800,82.17,66.69,221.53,3159,250,-999,-999, LPV;MIRA,39.9569002469953,4,19.0036170454807,8.90280603601682
1647,7.5,1800,27.38,54.56,222.14,7498,100,-999,-999, gDor,250180.86805929,1,16.7043862482589,0
1648,15,1800,27.38,13.05,173.81,7717,200,-999,-999, Trans/Eclipse,NA,NA,NA,NA
1649,14.6,120,27.4,21.87,216.2,14050,80,4.2,0.12, SPB,NA,NA,NA,NA
1650,6,120,54.8,68.11,351.32,14092,100,4.23,0.1, SPB,58209532.9080788,84,1134.55194578498,1464.73401682986
1651,15.9,1800,27.38,35.95,336.7,7161,200,-999,-999, RR Lyrae; ab type,175.612346379815,10,131.859236535532,88.7462934549435
1652,9.5,120,356.2,81.9,323.41,18440,180,3.91,0.17, SPB,14247.2938219959,1993,1689.04462193986,1415.08401000296
1653,15.8,1800,27.38,25.56,72.68,6766,203,4.33,0.4, dSct+gDor hybrid,0.000174353176760914,2,14.665286404599,6.3949275363113
1654,5.6,1800,27.4,15.15,297.27,7498,100,-999,-999, gDor,41140076.7947243,1,4.27021948922923,0
1655,9.5,20,27.4,25.26,156.2,5494,200,-999,-999, Trans/Eclipse,1315.32496233284,454,5007.74593344703,4447.22579401328
1656,14.4,120,27.4,9.21,0,14554,100,4,0.1, SPB,9.03377192428428,52,345.401157559229,276.491802025453
1657,13.3,1800,27.38,36.57,301.08,5893,300,-999,-999, Trans/Eclipse,3580.63571445845,7,33.4620334616201,22.2612612609862
1658,5.5,120,27.4,52.8,48.42,16160,130,3.91,0.16, SPB,119295593.984259,13,188.638521971855,120.318052318053
1659,11.6,1800,27.38,13.12,337.42,7149,200,-999,-999, RR Lyrae; c type,253001.665331323,5,96.2849352408088,48.0051124738481
1660,12.9,1800,27.38,44.5,54.06,6685,200,-999,-999, RR Lyrae; c type,24150.8783070163,6,113.008971706028,71.6231884066868
1661,15.5,1800,27.38,33.49,54.04,8413,294,4.1,0.4, dSct+gDor hybrid,2.3663705520529e-05,2,131.112839120539,174.532789007678
1662,15.8,1800,27.38,10.23,233.09,2527,250,-999,-999, LPV;SR,NA,NA,NA,NA
1663,14.5,1800,27.38,13.06,216.21,7240,265,4.32,0.1, dSct+gDor hybrid;Trans/Eclipse,0.755270464520007,5,50.6520099140755,58.3197542829618
1664,9.3,1800,27.38,15.92,205.86,6056,300,-999,-999, Trans/Eclipse,6823815.64344458,2,27.3265142402663,33.8238567995258
1665,16.7,1800,27.38,10.98,214.25,2900,250,-999,-999, LPV;SR,NA,NA,NA,NA
1666,11.8,1800,27.38,31.68,135.1,7288,288,3.94,0.4, dSct+gDor hybrid,139.937347521831,5,36.2689878818911,38.589605734767
1667,16.2,1800,27.38,31.24,135.1,7408,259,4.15,0.4, dSct+gDor hybrid,0.475198908395098,2,15.5743300904591,9.80555555555553
1668,11.8,1800,27.38,23.57,318.26,7498,100,-999,-999, dSct,1507.06817975444,4,96.7395967384018,25.1234234231133
1669,12.3,1800,54.79,63.27,189.16,4919,200,3.5,0.1, Solar-like,0.0241572649900996,8,168.952112435388,107.985518390363
1670,8.9,1800,27.38,33.73,217.77,7274,254,3.99,0.4, dSct,147187.465615065,1,191.831016270328,0
1671,6.5,1800,82.19,66.17,140.61,7498,100,4.24,0.1, dSct;Trans/Eclipse,284933.625840922,16,31.0711731043017,29.6060443489432
1672,7.3,120,27.4,37.54,226.92,13380,60,4.14,0.12, SPB,NA,NA,NA,NA
1673,8,20,27.4,45.22,113.72,7919,200,-999,-999, Trans/Eclipse,4740.7518072131,597,5296.94818656547,4724.4759361418
1674,13.7,120,137,74.39,224.78,13690,70,4.23,0.12, SPB,2.37593478615522,1100,1766.98174640033,1251.62855354796
1675,8.7,120,27.4,36.99,287.12,16420,140,4,0.15, SPB,67305.4928676911,21,182.681144571953,154.405859453131
1676,12.7,1800,27.4,47.02,0,7498,100,-999,-999, dSct,NA,NA,NA,NA
1677,9.3,1800,54.77,38.2,81.06,7340,146,3.7,0.15, dSct,132.440693486852,4,112.863922021985,50.2313069132247
1678,13.8,1800,54.79,50.14,18.54,5860,200,3.82,0.1, Solar-like,0.000502128541364163,4,137.562093999082,33.6768564509955
1679,12.6,1800,54.77,68.82,135.1,5428,300,-999,-999, Trans/Eclipse,8048.77902827873,5,34.8284063880393,21.0954383282365
1680,10.4,1800,27.38,32.68,81.08,7001,216,4.22,0.4, dSct+gDor hybrid,2774.54442347789,3,129.12912913232,13.9927927931391
1681,10.1,1800,27.4,33.71,289.62,5944,200,-999,-999, RR Lyrae; ab type,10526917.5742679,8,83.6963019888929,55.079938508162
1682,8,1800,54.77,58.71,162.16,6846,200,-999,-999, RR Lyrae; ab type,921917188.067874,10,133.838383837499,90.1949035806708
1683,5.6,1800,164.37,75.82,244.01,6166,200,-999,-999, RR Lyrae; ab type,45593990093.292,20,59.4078965938122,46.9680382696006
1684,10.4,120,27.4,40.42,27.02,11776,100,4.26,0.1, SPB,685.140293509285,1,24.6050246050246,0
1685,16.9,1800,27.38,10.09,312.51,7154,209,4.09,0.4, dSct+gDor hybrid,0.000969308909245869,5,140.283140281407,40.706306305803
1686,10.3,1800,27.38,37.87,44.86,4956,300,-999,-999, Trans/Eclipse,664209.146729766,2,39.3122515979211,54.4414204244134
1687,17,120,27.4,24.06,81.69,26242,100,3.66,0.1, bCep,0.0174876427643315,34,198.453519869436,125.189538112333
1688,13.8,1800,27.38,28.19,130.28,7438,200,3.8,0.1, Solar-like,0.000553187372831862,3,34.5622119815668,44.915770609319
1689,14.2,1800,54.77,52.61,109.55,6616,200,-999,-999, RR Lyrae; c type,2029.59413194302,4,81.974176010873,48.4880224260955
1690,5.7,120,82.2,68.82,110.53,16420,140,4,0.15, SPB,16983862.9146018,497,1873.62316870566,1435.72484327289
1691,16.4,1800,27.4,43.28,162.14,5800,200,-999,-999, Trans/Eclipse,0.0057086890666915,1,150.237786422219,0
1692,15.9,120,54.8,60.22,44.79,15210,110,4.14,0.14, SPB,0.13283791308445,98,334.941732659767,281.560486850191
1693,10,120,27.4,39.93,54.05,14554,100,4,0.1, SPB,NA,NA,NA,NA
1694,9.7,1800,27.38,17.05,108.08,5202,300,-999,-999, Trans/Eclipse,2460966.865304,3,24.8820248826397,8.2684684686728
1695,5.7,1800,27.4,51.92,22.83,6319,300,-999,-999, Trans/Eclipse,7090172513.56588,1,2.17183563542477,0
1696,10.8,1800,54.79,54.54,22.39,4999,200,3.79,0.1, Solar-like,0.158400203535995,7,113.573642422082,67.0389759258133
1697,14.7,120,356.2,80.26,351.32,11776,100,4.26,0.1, SPB,0.248648885412104,1976,1732.24298518196,1412.81817862388
1698,10.9,1800,54.79,65.33,54.04,2670,250,-999,-999, LPV;SR,338895.048920778,6,29.5079183115315,20.6152719396282
1699,13.7,1800,27.38,46.2,39.6,7272,272,4.12,0.4, dSct+gDor hybrid,1.69211782901548,2,16.200103680462,8.00609123888432
1700,12.9,1800,27.38,6.74,64.2,7498,100,-999,-999, dSct,3.4758393832045,1,2.15665976538221,0
1701,6.7,1800,27.38,23.22,243.21,8308,290,4.07,0.4, dSct,NA,NA,NA,NA
1702,8,20,54.8,44.91,157.1,5292,200,-999,-999, Trans/Eclipse,4282.74027870072,2327,6184.4426966037,5502.50447511491
1703,5.9,1800,27.38,51.82,28.12,7144,100,-999,-999, dSct,743319080.273847,1,146.880940036189,0
1704,15.1,20,27.4,12.76,169.09,5636,200,-999,-999, Trans/Eclipse,0.00980435022031629,7,9335.82554561805,11738.8665426178
1705,14.5,1800,27.38,11.78,135.1,6056,300,-999,-999, Trans/Eclipse,0.11913496789818,2,18.9878818911077,24.9883512544803
1706,6.9,120,54.8,58.83,243.22,18440,180,3.91,0.17, SPB,1754557.17242673,79,483.039567273024,526.98158556831
1707,15.3,120,27.4,29.72,270.25,13243,100,4.19,0.1, SPB,0.417625235478133,9,109.121909632526,43.605882352585
1708,12,120,27.4,51.71,18.1,14680,90,4.16,0.13, SPB,1268.41393184701,49,313.270158630983,253.455690929917
1709,15.4,1800,27.38,38.7,324.31,6152,300,-999,-999, Trans/Eclipse,68.0624418972685,1,2.55623721878254,0
1710,7.4,1800,27.38,56.82,162.16,8000,200,-999,-999, Trans/Eclipse,2710.62347646322,3,140.070464896451,85.3606599639085
1711,6,1800,27.38,47.85,189.18,5580,300,-999,-999, Trans/Eclipse,2609142952.82452,2,28.0786201367874,38.6558363423152
1712,11.7,20,27.4,31.47,122.51,6666,200,-999,-999, Trans/Eclipse,3.70858102875824,627,5115.64811575205,4489.83328924641
1713,13.2,1800,356.19,82.71,74.18,7498,100,-999,-999, dSct,9.67754777958172,50,146.010562189306,25.2393760243267
1714,14.6,1800,109.58,74.11,88.82,7638,100,-999,-999, dSct,5.94108883837699,1,165.502645502646,0
1715,13.9,120,27.4,25.14,81.07,13960,80,4.09,0.13, SPB,10.7280416247021,14,197.47848433516,155.340456359607
1716,7.5,1800,27.38,26.19,176.54,4649,200,3.69,0.1, Solar-like,NA,NA,NA,NA
1717,5.9,1800,54.77,52.13,198.49,8550,100,-999,-999, gDor,4463365.13154941,2,9.29752066109557,8.67913223134759
1718,9.2,1800,27.4,17.84,295.5,6545,200,-999,-999, Trans/Eclipse,141.466114947044,8,43.9832607390611,29.1227261077638
1719,14.4,1800,27.38,9.56,182.05,5358,300,-999,-999, Trans/Eclipse,376.413878288314,4,22.1276961416172,11.1478473833462
1720,11.6,1800,27.38,27.79,81.06,7498,100,-999,-999, gDor,20.3186046029112,1,39.2512077299561,0
1721,13.5,120,27.4,47,112.5,13963,100,4.11,0.1, SPB,26.4885520624693,66,769.598307212402,775.112752111804
1722,16.3,1800,54.77,51.86,210.17,7797,200,-999,-999, Trans/Eclipse,0.00301462733249946,5,98.1764206961042,30.8089058526055
1723,8.8,20,27.4,22.96,57.86,5800,200,-999,-999, Trans/Eclipse,3393.62712723021,96,2025.87651676065,1321.38948852572
1724,11.7,1800,27.38,40.01,122.88,5617,200,3.98,0.1, Solar-like,0.0140110545171938,4,138.462194913808,118.61559139785
1725,10.8,120,82.2,68.63,270.25,16420,140,4,0.15, SPB,1388.32987525253,318,1373.44318618103,1246.95688105717
1726,7.4,120,27.4,8.06,217.75,11776,100,4.26,0.1, SPB,172468.744308945,21,263.593914743474,165.89245368107
1727,13.1,1800,27.38,58.14,229.44,5522,300,-999,-999, Trans/Eclipse,5395.78273984514,2,34.7559004197645,46.7356935007296
1728,14,120,54.8,63.26,225.51,26242,100,3.66,0.1, bCep,4.27319623104517,114,424.22277046817,428.938499881183
1729,15.6,120,27.4,11.21,220.85,16160,130,3.91,0.16, SPB,1.47647690667819,9,127.493383253476,68.5901491181353
1730,15.8,1800,27.38,24.45,318.5,6003,200,4.44,0.1, RR Lyrae; ab type;Trans/Eclipse,636.509655634487,11,138.138138136432,102.401801800537
1731,8.6,1800,27.38,25.88,242.49,6933,200,-999,-999, RR Lyrae; ab type,51617449.1100651,6,56.5793727763609,35.9505334620997
