ID,magnitude,Cadence,duration,latitude,longitude,Teff,Teff_error,logg,logg_error,Type,var_lc,num_peaks,median_peaks,mad_peaks
505,7.1,1800,356.19,80.03,20.65,4795,200,3.08,0.1,  Solar-like,6376568.43166322,91,61.851244829412,74.1512136111073
506,3.4,120,27.4,61.37,107.85,6555,200,4.29,0.1,  Solar-like,495855214.326828,25,179.594006102146,135.992696223548
507,4.7,1800,54.79,51.64,266.92,5472,200,-999,-999,  Trans/Eclipse,422595816.019967,4,38.7102263057014,13.8749361918496
508,13.7,1800,27.38,46.2,39.6,7272,272,4.12,0.4,  dSct+gDor hybrid,10.6925635019138,2,16.200103680462,8.00609123888432
509,7.5,120,54.8,42.04,351.32,16210,150,4.15,0.14,  SPB,4306068.13829544,173,964.204849001231,994.510392542847
510,13.8,1800,27.38,59.02,61.84,5667,200,3.43,0.1,  Solar-like,NA,NA,NA,NA
511,4.1,1800,27.4,62.53,0,5763,200,-999,-999,  Trans/Eclipse,605718950.41664,2,33.5541963982331,12.5942915392456
512,13.6,1800,27.38,30.98,113.89,7498,100,4.24,0.1,  dSct;Trans/Eclipse,13.8630342064069,2,127.3681515617,50.9256272401432
513,4.2,1800,27.38,50.3,37.87,4601,200,3.29,0.1,  Solar-like,NA,NA,NA,NA
514,3.9,1800,27.37,36.84,249.81,14321,100,4.23,0.1,  SPB,2462938015.09111,1,13.6437281488842,0
515,4,120,27.4,28.84,30.43,5885,200,4.44,0.1,  Solar-like;Trans/Eclipse;Flare,128163948.508306,24,163.170163170163,166.077311577312
516,4,1800,27.38,27.98,85.27,5252,300,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
517,5.8,1800,54.77,66.75,270.23,6393,200,-999,-999,  RR Lyrae; ab type,9689190717.13531,7,72.0823256034526,53.0830843647752
518,10.7,1800,54.77,58.22,324.07,3048,250,-999,-999,  LPV;MIRA,5338995.43218838,1,15.2730049637267,0
519,14.6,1800,27.38,27.94,233.57,4682,200,2.88,0.1,  Solar-like,NA,NA,NA,NA
520,8.6,1800,27.4,10.26,282.6,6181,200,3.45,0.1,  Solar-like,NA,NA,NA,NA
521,14.6,1800,27.38,7.29,324.29,7498,100,-999,-999,  gDor,NA,NA,NA,NA
522,13.9,1800,27.38,9.05,135.1,7434,200,-999,-999,  Trans/Eclipse,5.15954818128811,2,110.087045570917,115.136200716846
523,9.6,1800,54.79,68.63,127.48,4018,200,-999,-999,  Trans/Eclipse,54529.7599052347,2,40.9774996280635,7.73223066618123
524,15.8,1800,27.38,25.56,72.68,6766,203,4.33,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
525,12.2,20,27.4,11.03,27.02,7313,200,-999,-999,  Trans/Eclipse,175.498991838216,22,3546.63645548603,4622.5484356073
526,10.4,1800,27.38,12.85,87.07,5004,200,3.38,0.1,  Solar-like,3816.81174377521,1,46.7610467622023,0
527,2.4,1800,27.38,6.56,81.08,6372,200,-999,-999,  RR Lyrae; ab type,14036493285364.9,6,69.0690690707758,43.8864864875709
528,16.6,1800,27.38,10.47,317.43,8095,283,3.61,0.4,  dSct,NA,NA,NA,NA
529,16,1800,27.38,28.36,37.81,7036,220,4.18,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
530,2.8,1800,54.79,63.2,264.9,4956,200,4.57,0.1,  Solar-like;Trans/Eclipse;Flare,12986996905.7225,9,53.5987748848172,22.7044410412085
531,3.7,120,27.4,38.62,189.17,6467,200,4.24,0.1,  Solar-like,1445833646.50449,45,612.995709522413,651.71027305688
532,11.1,120,356.2,85.92,351.32,13380,60,4.14,0.12,  SPB,6176.78322287473,325,175.037101492035,194.716871066055
533,7.1,1800,54.77,47.83,260.24,5777,200,-999,-999,  Trans/Eclipse,3778815.16631241,7,33.4329207568645,18.9833546734956
534,8.1,120,27.4,21.58,297.27,15210,110,4.14,0.14,  SPB,732700.22734438,18,273.062414266118,298.706275720165
535,7.9,120,27.4,35.72,252.83,14321,100,4.23,0.1,  SPB,1555013.49203796,37,1595.48167091618,1138.1767263334
536,8.3,1800,54.79,65.61,189.16,7291,255,4.09,0.4,  gDor,1070184.49501719,8,29.2622495621343,22.0087786748686
537,13.3,120,54.8,64.07,49.93,13690,70,4.23,0.12,  SPB,42.4452963266092,4,32.0529257910004,4.91057233703286
538,7.5,1800,27.38,17.77,108.1,6754,300,-999,-999,  Trans/Eclipse,657250.525778071,1,95.5794504181601,0
539,3.1,1800,27.38,21.7,351.31,13930,80,4.35,0.12,  SPB,6034457935.00344,1,13.2072256303764,0
540,15.8,1800,27.38,7.32,66.48,7888,100,-999,-999,  gDor,0.563574154969787,2,86.2663906152884,115.108695653604
541,9.4,1800,27.38,12.24,97.46,3301,250,-999,-999,  LPV;SR,NA,NA,NA,NA
542,6.6,120,27.4,31.25,320.77,13690,70,4.23,0.12,  SPB,8345932.11067005,45,265.346364883402,187.485853909465
543,6,1800,54.77,63.37,92.13,7164,200,-999,-999,  RR Lyrae; c type,7613421659.16183,5,92.4505794143368,45.7943507160279
544,2.8,1800,27.38,32.1,30.51,4854,200,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
545,8.5,1800,54.79,60.77,25.6,7529,263,3.98,0.4,  dSct+gDor hybrid,268364.718785651,11,47.1277544256115,37.7684371413036
546,7.8,1800,27.38,14.17,321.63,4018,200,-999,-999,  Trans/Eclipse,1339774.98763957,2,32.8185328181274,7.95045045035221
547,13.9,1800,27.38,10.54,162.16,4918,300,-999,-999,  Trans/Eclipse,1096.12441226776,5,19.3348801237432,21.6586749162155
548,6.1,1800,27.38,17.44,324.29,4672,200,-999,-999,  Trans/Eclipse,29244254.6114658,4,48.9060489054447,9.22252252240863
549,7,1800,54.79,66.54,171.88,7674,268,3.63,0.4,  dSct+gDor hybrid,11641696.2996716,5,64.718697936691,52.8844034345764
550,6.1,120,54.8,66.77,172.02,12161,100,4.28,0.1,  SPB,38317855.9800134,97,417.029672524299,378.001076204057
551,7.7,1800,27.38,30.86,117.61,2597,250,-999,-999,  LPV;MIRA,99315982.8718545,1,34.9889059566479,0
552,10.2,1800,27.38,24.11,228.54,4956,300,-999,-999,  Trans/Eclipse,867282.976070366,1,2.69425584649338,0
553,7,1800,54.77,55.04,201.64,7020,200,-999,-999,  RR Lyrae; ab type,5338919390.83626,10,107.323232322523,72.3261019278969
554,2.7,120,27.4,57.72,121.82,8148,200,4.17,0.1,  Solar-like,1061186679.43272,19,201.358315412558,175.198883994264
555,10,1800,27.38,26.83,297.29,7142,300,-999,-999,  Trans/Eclipse,2919411.55888178,2,25.5255255252102,31.4837837833948
556,1.7,1800,27.38,21.06,164.66,4825,300,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
557,15.1,120,54.8,41.2,216.85,16420,140,4,0.15,  SPB,7.3007832689044,4,2085.29389320563,718.982628372269
558,4.5,1800,27.4,41.34,145.17,6992,200,3.69,0.1,  Solar-like,186547043.479915,2,38.3290267011198,11.493023255814
559,7.4,1800,54.79,63.14,243.23,7138,203,3.97,0.4,  dSct+gDor hybrid,2754204.41589082,1,14.6758550279857,0
560,9.8,1800,54.77,54.59,237.56,5818,200,-999,-999,  Trans/Eclipse,92732.4094147446,6,34.4999288661261,21.092616303884
561,5.4,1800,136.98,74.95,216.18,6966,100,-999,-999,  dSct,233366063.033303,11,105.890774495692,17.601927508949
562,7.3,1800,27.38,12.35,87.78,7211,100,4.32,0.1,  dSct+gDor hybrid;Trans/Eclipse,1222082.28578263,1,57.057057056352,0
563,12.9,1800,27.38,44.5,54.06,6685,200,-999,-999,  RR Lyrae; c type,23860.8319518901,5,97.0496894421992,47.9619565223349
564,11.3,1800,27.38,41.61,347.69,5985,300,-999,-999,  Trans/Eclipse,193908.917401285,2,15.763462849159,20.8443251531184
565,11,120,27.4,30.39,261.49,35481,100,4.03,0.1,  hybrid,1365.68690174496,8,80.136402386386,86.2638107409821
566,12.9,1800,27.38,32.64,194.66,7001,216,4.22,0.4,  dSct+gDor hybrid,96.0744213348989,5,128.860810270614,27.5051143204946
567,10.4,120,27.4,43.46,205.67,11776,100,4.26,0.1,  SPB,6846.98654602272,13,182.946389186983,201.383676166949
568,10.8,1800,54.77,57.76,297.29,5941,300,-999,-999,  Trans/Eclipse,332229.901168743,22,115.289974969242,81.6118747613593
569,3,1800,54.77,52.03,212.57,7191,200,-999,-999,  Trans/Eclipse,7215994857.2043,4,26.611535199484,9.58848600514766
570,12.9,120,54.8,54.75,47.83,13380,60,4.14,0.12,  SPB,168.053302082801,11,2003.73523428141,1495.03166828761
571,9.8,20,27.4,7.32,56.74,5171,200,-999,-999,  Trans/Eclipse,11256.1129256126,44,4796.83875602503,6909.79532995373
572,6.7,1800,27.38,18.85,339.25,4848,200,-999,-999,  Trans/Eclipse,1673192.47787086,2,48.3554873886363,14.8436860938874
573,8.7,1800,54.79,60.92,116.89,5662,300,-999,-999,  Trans/Eclipse,12963177.1408896,10,27.5438148718706,18.7626978052325
574,12.5,20,27.4,16.39,297.27,6181,200,-999,-999,  Trans/Eclipse,269.643605366537,15,14462.2572765695,12987.4463545188
575,9.6,1800,27.38,23.1,75.44,6252,200,-999,-999,  RR Lyrae; ab type,18481400.2151153,6,67.503450656463,42.8460144932857
576,4.4,1800,27.38,25.42,298.08,7353,200,-999,-999,  Trans/Eclipse,471242872.871911,1,45.9030459024788,0
577,9.7,1800,27.38,7.93,189.18,9885,100,4.15,0.1,  SPB,19722.4568814934,1,16.546329723464,0
578,8.4,20,27.4,46.81,196.99,8000,200,-999,-999,  Trans/Eclipse,251816.441575184,66,830.526484610497,817.05295920871
579,9.6,1800,27.38,36.99,343.72,6060,200,-999,-999,  Trans/Eclipse,19208.3569734335,4,42.6039536463756,11.6854550100816
580,6.6,1800,27.4,44.99,160.73,6149,300,-999,-999,  Trans/Eclipse,811827375.126559,10,45.650301464255,39.5870801033591
581,6.6,20,27.4,22.63,27.02,7474,200,-999,-999,  Trans/Eclipse,1249050.21276175,41,2183.3344844227,3065.49744457066
582,6.6,1800,27.38,25.94,311.04,2937,250,-999,-999,  LPV;SR,3113967275.15293,2,34.3200343196104,5.72432432425359
583,1.9,120,27.4,25.26,84.57,6662,200,4.32,0.1,  Solar-like,23245059575.9754,35,211.312279256225,146.795854334766
584,9.2,1800,54.77,62.93,313.05,6984,244,3.87,0.4,  gDor,161002.225268325,12,36.4855118577915,29.7199312714778
585,10,120,27.4,39.93,54.05,14554,100,4,0.1,  SPB,34504.120453823,9,1548.82154882155,977.904169904165
586,2.7,1800,27.4,26.59,25.31,4727,200,-999,-999,  Trans/Eclipse,6840366603.99819,1,25.4841997961264,0
587,15.6,1800,27.4,19.41,20.48,7305,239,4.17,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
588,9.2,1800,27.38,20.56,41.98,6661,300,-999,-999,  Trans/Eclipse,9838297.82114597,1,1.72801105924928,0
589,15.5,120,27.4,18.16,27.02,27289,100,4.08,0.1,  SPB,6.24096230234653,6,1184.92618492619,1732.45195545196
590,14.5,1800,27.38,32.56,124.57,5255,200,3.17,0.1,  Solar-like,NA,NA,NA,NA
591,5.5,1800,27.38,20.01,108.08,3497,250,-999,-999,  LPV;SR,NA,NA,NA,NA
592,14.4,1800,54.79,66.65,243.23,2504,250,-999,-999,  LPV;MIRA,2916.8773724852,2,28.9263229537108,14.505615109661
593,7.7,1800,54.79,48.08,44.59,5545,300,-999,-999,  Trans/Eclipse,122005272.353747,4,16.2399694304472,19.1989555468293
594,13.6,1800,27.38,34.31,56.86,8000,200,4.18,0.1,  Trans/Eclipse,12.1189624760364,2,22.8605935130513,11.5108695653604
595,9.3,1800,54.79,63.63,274.95,6172,200,-999,-999,  RR Lyrae; c type,11463411.9404936,5,95.8147439977141,47.561631612201
596,10.5,20,27.4,48.57,113.66,5333,200,-999,-999,  Trans/Eclipse,3627.1122898432,27,8523.23627024066,12379.7713485997
597,13.7,1800,54.77,60.16,81.08,5800,200,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
598,2.5,1800,27.38,22.22,101.82,5987,200,-999,-999,  RR Lyrae; ab type,32269699552365.6,6,81.0810810830847,51.518918920192
599,11.8,120,27.4,46.15,216.2,28840,100,3.81,0.1,  SPB,409.448964594865,4,1497.40366492086,1544.56077827677
600,11.9,20,27.4,10.99,255.31,6949,200,-999,-999,  Trans/Eclipse,443.027644213711,21,8863.72161212453,5734.9259189172
601,9.5,1800,27.37,22.9,246.14,4400,200,-999,-999,  Trans/Eclipse,39291.8698522862,2,29.2061055687052,8.53376822727285
602,5.1,1800,27.4,7.86,159.55,3967,300,-999,-999,  Trans/Eclipse,4053885266.09869,3,88.7166236003446,22.9860465116281
603,11.3,1800,27.38,32.44,108.08,4621,200,3.14,0.1,  Solar-like,NA,NA,NA,NA
604,4.7,1800,27.38,20.32,216.21,5436,200,-999,-999,  Trans/Eclipse,843707534.257356,2,49.5743075754781,23.1681215644643
605,16.6,120,27.4,25.99,101.26,13930,80,4.35,0.12,  SPB,8.23133388071446,6,1067.4913417599,942.416675231418
606,3.1,1800,27.38,14.86,88.74,6020,200,-999,-999,  Trans/Eclipse,2696174473.41473,2,26.3835263841784,6.0423423424916
607,12.8,120,27.4,39.62,152.55,16420,140,4,0.15,  SPB,95.7028927822687,7,1168.83563999514,1233.33066512636
608,4.6,1800,54.77,67.15,195.12,4999,200,4.56,0.1,  Solar-like;Trans/Eclipse;Flare,378409591.862429,7,18.659881255415,15.4044529263026
609,8.7,120,27.4,20.67,81.07,18440,180,3.91,0.17,  SPB,161965.637520328,23,153.019236702784,74.351147000725
610,9.9,120,27.4,15.19,27.33,34040,100,4.1,0.1,  bCep,3380.98885829728,5,95.3984287317621,28.1595441595445
611,13.5,120,27.4,19.7,216.2,8748,200,4.45,0.1,  Solar-like;Trans/Eclipse,19.209249557519,4,41.8521191701729,15.6053771199481
612,7,1800,54.77,63.65,302.72,5535,200,-999,-999,  Trans/Eclipse,1233962.34334816,17,53.2433923041026,36.4816087565228
613,15.5,120,27.4,30.61,328.57,16368,100,4.22,0.1,  SPB,5.05464207272386,6,1224.73909118314,1617.65373611943
614,16,1800,27.38,25.32,91.79,4642,200,3.22,0.1,  Solar-like,NA,NA,NA,NA
615,12,1800,27.4,29.86,139.53,5358,300,-999,-999,  Trans/Eclipse,31154.8796663844,6,23.6864771748493,15.3240310077519
616,5.3,1800,27.4,26.98,276.36,8000,200,-999,-999,  Trans/Eclipse,154996918.587795,3,28.6104705778358,9.49654112209696
617,8.9,1800,54.77,66.35,54.06,6556,200,-999,-999,  RR Lyrae; ab type,104966533.676318,9,95.4328561696379,56.8481595095516
618,6.5,120,27.4,6.37,37.17,17258,100,4.16,0.1,  SPB,2251770.63020255,8,2242.29474229474,1117.74190624191
619,5.2,120,54.8,59.44,38.04,9885,100,4.15,0.1,  SPB,118182823.1047,121,296.641458510202,246.955287349051
620,14.3,1800,27.38,12.18,130.73,7498,100,-999,-999,  dSct,2.96699646696948,3,153.609831029186,20.876344086021
621,10.2,20,137,75.1,284.58,8000,200,-999,-999,  Trans/Eclipse,22409.7928639372,269,763.705911854632,984.076365292074
622,11.9,120,27.4,17.21,18.67,13930,80,4.35,0.12,  SPB,645.643506137922,18,122.417977832724,86.1874331683439
623,13.4,1800,82.19,71.06,14.15,7498,100,-999,-999,  dSct,42.160738568672,5,15.1258128357365,11.3175572519084
624,12.1,20,27.4,38.58,270.25,5252,200,-999,-999,  Trans/Eclipse,328.865431584101,39,10615.1537883313,12868.3522299626
625,16.7,120,27.4,27.09,135.12,12161,100,4.28,0.1,  SPB,5.13225232110415,6,1219.45496738728,1575.52498205671
626,6.2,1800,27.38,44.6,66.37,2993,250,-999,-999,  LPV;SR,1606120672.06187,1,34.9378881991917,0
627,6.6,1800,27.38,32.53,216.21,7757,200,-999,-999,  Trans/Eclipse,2876006.24643167,2,47.9577540675821,36.7494342057019
628,6.1,1800,27.38,29.52,189.16,4601,200,3.16,0.1,  Solar-like,NA,NA,NA,NA
629,5.6,1800,27.4,15.15,297.27,7498,100,-999,-999,  gDor,134006886.455689,1,111.879750617806,0
630,6.8,1800,27.38,47.49,200.6,7373,258,4.14,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
631,8.3,1800,27.38,43.27,100.76,6176,300,-999,-999,  Trans/Eclipse,57041375.455451,1,32.1750321758273,0
632,13.1,120,27.4,39.68,124.95,15210,110,4.14,0.14,  SPB,56.8896112863822,6,1193.85857136026,1665.97061531007
633,15.1,120,27.4,11.02,63.18,14554,100,4,0.1,  SPB,NA,NA,NA,NA
634,11.7,1800,54.77,48.49,270.23,7677,268,3.61,0.4,  dSct+gDor hybrid,1288.65661701437,3,29.164888319818,27.0688575899844
635,9.2,1800,27.37,44.95,252.53,5181,200,-999,-999,  Trans/Eclipse,56152.9068570241,3,34.535686876863,17.0675364545457
636,2.4,1800,27.38,30.09,128.68,7834,200,3.98,0.1,  Solar-like,8686264210.00388,1,46.5096432838368,0
637,2.6,1800,27.4,18.5,0,4836,200,-999,-999,  Trans/Eclipse,8212553008.7268,1,25.4841997961264,0
638,6.3,1800,27.38,48.05,211.01,7328,100,-999,-999,  dSct,18324951.4615017,2,152.426795028275,5.94705174497159
639,9.9,1800,27.38,33.45,189.18,6806,200,-999,-999,  RR Lyrae; ab type,29863561.9826299,9,109.306056961065,64.6741877265669
640,8.3,1800,27.38,14.98,108.08,6193,300,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
641,8.3,1800,27.38,26.95,62.35,2530,250,-999,-999,  LPV;MIRA,360984161.444349,1,34.5065562461153,0
642,3.2,1800,27.37,42.92,249.82,6096,200,-999,-999,  RR Lyrae; ab type,7903699781045.14,9,112.134390723642,67.0058838585857
643,12.1,120,27.4,15.3,18.49,13690,70,4.23,0.12,  SPB,114.889538199664,10,99.716550401006,71.4034574058909
644,8.2,1800,27.38,43.18,309.84,6815,200,-999,-999,  RR Lyrae; ab type,588866221.904032,10,118.404118402655,79.8225225215365
645,7.2,20,27.4,11.83,48.13,8000,200,-999,-999,  Trans/Eclipse,368068.168342967,39,2560.6050141549,3621.63883900322
646,5.2,120,27.4,16.42,99.04,17258,100,4.16,0.1,  SPB,60575143.6798688,33,192.881390801828,144.253934779185
647,13.7,1800,27.38,27.11,197.13,5500,200,3.42,0.1,  Solar-like,8.36772124427745,1,23.5659847576609,0
648,7.5,120,27.4,6.07,81.07,27289,100,4.08,0.1,  SPB,6418568.58355555,17,1810.50689022563,1706.82723654384
649,14.4,120,27.4,17.23,336.31,15210,110,4.14,0.14,  SPB,7.7282846594577,1,1391.37170775941,0
650,10.8,1800,27.38,50.23,124.57,7181,211,4.07,0.4,  gDor,52674.5284170276,4,54.6168288103772,10.7544802867383
651,5.9,1800,27.38,53.5,305.58,5252,200,-999,-999,  Trans/Eclipse,30418776.3893822,1,42.9000428995129,0
652,2.7,120,54.8,64.98,135.12,5824,200,4.41,0.1,  Solar-like;Flare,45870411120.1401,183,791.031717714186,751.211202280204
653,9.5,1800,27.38,12.78,44.29,5587,200,3.81,0.1,  Solar-like,NA,NA,NA,NA
654,2.3,1800,27.38,29.67,197.58,14050,80,4.2,0.12,  SPB,41612834282.4759,2,19.3040513440413,15.2393200964897
655,7.6,1800,27.4,38.92,135.12,7567,264,4.11,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
656,7.6,1800,27.37,51.53,270.23,5090,200,-999,-999,  Trans/Eclipse,1037112.76245218,2,33.0434041105788,7.9016372474749
657,6,1800,27.38,47.85,189.18,5580,300,-999,-999,  Trans/Eclipse,2738821973.30524,1,2.00561572405624,0
658,13.4,1800,27.4,30.18,155.7,4825,300,-999,-999,  Trans/Eclipse,2297.03129256623,1,27.5624461670973,0
659,10.7,1800,27.38,55.54,170.52,7505,262,3.82,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
660,6.4,1800,27.37,28.39,267.39,5696,200,-999,-999,  Trans/Eclipse,6605299.33844072,1,92.9478980142733,0
661,6.5,120,27.4,11.57,324.3,14680,90,4.16,0.13,  SPB,31984738.1236399,36,1676.32837901818,1352.61977116131
662,11.5,120,54.8,58.87,219.89,11776,100,4.26,0.1,  SPB,479.59645053976,15,81.6016820535825,62.5338911914691
663,9.2,1800,27.38,32.27,307.84,6791,300,-999,-999,  Trans/Eclipse,10064630.0892952,1,1.71600171598052,0
664,8.4,1800,27.38,24.82,54.04,7695,269,3.88,0.4,  dSct+gDor hybrid,130057.745738902,1,237.169517881964,0
665,10.2,1800,54.77,70.07,312.53,7529,263,3.59,0.4,  dSct+gDor hybrid,5327.55328820695,9,163.124178015358,46.2310042000776
666,15,1800,54.79,58.56,309.4,7498,100,-999,-999,  dSct,1.34352414938264,5,188.230295303713,15.4339069470057
667,7.5,1800,27.38,19.06,216.21,6141,200,-999,-999,  Trans/Eclipse,3956207.89876845,1,42.0303912052967,0
668,7,1800,27.38,51.67,117.51,4888,200,-999,-999,  Trans/Eclipse,2011276.80433791,6,60.8038914490528,42.7016129032258
669,5.9,1800,191.79,75.95,195.65,8026,280,3.87,0.4,  dSct,49751065.3311252,36,169.542839841975,75.6785831060028
670,11.9,1800,27.4,23.04,153.06,6132,300,-999,-999,  Trans/Eclipse,64055.704598916,1,1.72265288544358,0
671,9.5,1800,27.38,15.63,324.29,5777,200,-999,-999,  Trans/Eclipse,42623.2336667061,3,51.9090519084106,34.9819819815498
672,13.4,120,82.2,69.02,144.62,21134,100,4.43,0.1,  SPB,335.905211273361,38,72.9964180825423,73.6178213113592
673,6.4,1800,54.77,48.3,102.05,6453,200,3.99,0.1,  Solar-like,10987720.8660469,6,34.0851172273189,23.1420107033639
674,13.3,1800,27.4,38.31,2.01,6268,200,-999,-999,  RR Lyrae; ab type,42350.2922304858,6,72.1049430961022,45.7234818857469
675,8.9,1800,356.19,81.1,279.76,4637,200,3.07,0.1,  Solar-like,232036.946310908,91,61.851244829412,74.1512136111073
676,2.9,1800,54.77,51.82,304.18,13860,70,4.26,0.12,  SPB,12500646036.2179,3,21.4246319630054,8.1769123074966
677,6.4,1800,54.79,34.95,282.29,6989,200,-999,-999,  Trans/Eclipse,11296665.5375144,7,41.4752424703943,20.1817253699633
678,9.1,120,27.4,31.13,54.05,21134,100,4.43,0.1,  SPB,783488.429134389,75,1892.42855909523,1121.26184926185
679,9.5,1800,27.38,54.4,328.99,2672,250,-999,-999,  LPV;SR,45067391.629313,1,27.2665303336804,0
680,9.8,1800,54.77,49.41,195.95,7346,257,3.65,0.4,  dSct+gDor hybrid,170048.311719201,7,66.574839301672,64.6680440767075
681,5.8,120,27.4,24.54,297.27,12941,100,4.22,0.1,  SPB,257073581.993907,119,661.578911417121,732.162210603578
682,8.5,1800,27.38,13.22,324.31,7498,100,4.24,0.1,  dSct;Trans/Eclipse,81922.5124387078,5,175.102249486604,42.9519427397586
683,16.7,1800,27.38,10.98,214.25,2900,250,-999,-999,  LPV;SR,NA,NA,NA,NA
684,16,1800,27.38,41.46,135.1,7636,200,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
685,16.5,1800,27.38,22.29,73.32,3300,250,-999,-999,  LPV;MIRA,NA,NA,NA,NA
686,6.3,120,54.8,65.66,294.8,15210,110,4.14,0.14,  SPB,13107744.5093606,42,418.599809662328,557.940310495919
687,12.1,1800,27.38,29.86,42.59,8000,200,-999,-999,  Trans/Eclipse,40.0457979647964,1,43.200276481232,0
688,5.4,1800,27.4,32.41,150.69,6980,200,-999,-999,  RR Lyrae; ab type,147204405764.179,9,123.169681309216,72.7891472868215
689,6.6,20,54.8,51.32,81.07,8000,200,-999,-999,  Trans/Eclipse,36285206.9705009,699,1488.9461560579,1011.88173904747
690,11.2,1800,356.19,82.3,25.74,5672,200,-999,-999,  Trans/Eclipse,4519.41786684722,87,37.071724030247,43.6807539217572
691,9,1800,356.19,80.72,324.72,7112,234,4.36,0.4,  dSct+gDor hybrid,191295.572303692,107,64.647883659764,70.7763209239951
692,14.4,120,27.4,15.42,77.79,13960,80,4.09,0.13,  SPB,12.3474341867722,6,1529.59590213752,191.458710616059
693,14,1800,54.79,47.61,270.25,8116,200,4.16,0.1,  Solar-like,9.34718552551623,1,16.5710643721102,0
694,15.9,120,27.4,35.97,6.8,13860,70,4.26,0.12,  SPB,7.37582007991097,2,916.597243916832,1339.00512860565
695,5.7,1800,27.38,35.4,31.61,4535,200,3.06,0.1,  Solar-like,22270499.8463074,1,143.42491791769,0
696,10.3,1800,54.77,47.27,76.98,8643,302,3.85,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
697,7.8,1800,27.38,31.32,229.87,6505,200,-999,-999,  RR Lyrae; ab type,1640358258.09104,10,111.542192044826,75.0966698986081
698,5.3,1800,27.38,33.07,38.6,6028,300,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
699,12.9,120,27.4,7.14,280.86,33113,100,3.93,0.1,  bCep,140.891622571156,5,89.2064467652763,115.804394589849
700,10.9,1800,27.38,12.04,132.03,2630,250,-999,-999,  LPV;MIRA,2716688.98236863,1,34.9889059566479,0
701,2.6,1800,27.37,28.21,268.1,5654,200,-999,-999,  Trans/Eclipse,12592253405.0229,2,30.9115715873157,11.0622921464648
702,8,1800,27.38,24.11,81.08,6787,200,-999,-999,  Trans/Eclipse,328769.72607607,5,40.3260403270368,24.1693693699666
703,6.3,1800,54.79,62.83,137.21,7498,100,-999,-999,  dSct+gDor hybrid,5624078.7066936,5,214.661027809817,11.0835576060496
704,6.8,1800,27.38,14.76,324.31,5522,300,-999,-999,  Trans/Eclipse,520868800.689306,3,61.7757327872446,11.369631901701
705,5.4,1800,27.38,7.89,299.85,7498,100,4.24,0.1,  dSct;Trans/Eclipse,96074045.8230995,2,151.222651220783,30.211711711339
706,7.9,1800,54.79,61.83,123.31,4888,200,-999,-999,  Trans/Eclipse,1003060.34459013,4,32.7548068740549,11.5098902500571
707,6.8,120,54.8,39.87,304.07,16160,130,3.91,0.16,  SPB,10729107.7552714,260,1217.34042281554,1095.09298597322
708,3.4,1800,27.38,48.39,125,5050,200,-999,-999,  Trans/Eclipse,1481475910.01138,5,46.5096432838368,16.448028673835
709,14.8,1800,27.38,36.92,172.05,4681,200,3.01,0.1,  Solar-like,NA,NA,NA,NA
710,3.4,120,27.4,20.55,99.49,5685,200,3.51,0.1,  Solar-like,1490489260.84485,38,230.600418336408,140.441055445815
711,15.6,1800,27.38,48.36,207.54,7227,100,-999,-999,  dSct,0.73849432779382,1,190.032089854329,0
712,5.4,1800,54.79,57.75,258.15,7498,100,-999,-999,  dSct+gDor hybrid,109309533.929596,6,51.8972264757754,26.3308448186238
713,16.7,1800,27.37,39.38,243.9,4929,200,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
714,16.5,120,54.8,39.86,229.88,13380,60,4.14,0.12,  SPB,3.35149991921345,7,1939.57660382424,1991.0288170309
715,15.6,1800,27.38,19.03,45.69,7142,300,-999,-999,  Trans/Eclipse,108.324261085048,2,25.4881631239269,31.3838776564266
716,14.3,1800,27.38,30.4,299.07,6580,200,-999,-999,  RR Lyrae; c type,1363.54701776297,5,111.540111538734,55.3351351344522
717,13.1,1800,27.38,29.88,77.21,4830,200,2.94,0.1,  Solar-like,NA,NA,NA,NA
718,14.1,1800,356.19,78.54,211.58,5800,200,-999,-999,  Trans/Eclipse,22.1971986256328,45,19.4336841830314,18.8053957819422
719,15.2,1800,54.77,61.15,86.03,7277,260,4.3,0.1,  gDor;Trans/Eclipse,7.64690534162966,7,50.0596455354128,18.3177402864109
720,8,1800,27.38,41.49,204.15,3242,250,-999,-999,  LPV;MIRA,NA,NA,NA,NA
721,5.1,1800,27.38,33.8,216.21,6156,200,-999,-999,  RR Lyrae; c type,71309864351.8685,5,107.231382690436,53.526349821348
722,7.5,1800,27.38,21.07,194.45,5619,300,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
